94;86;87;1998;2;0;34286,17810,57336;47095,17810,60064
95;87;88;1504;1;0;34286,17810,57336;44107,17810,62309
96;88;89;1146;1;0;34286,17810,57336;43814,17810,63167
97;89;90;1759;1;0;34286,17810,57336;42349,17810,65265
98;90;91;3867;1;0;34286,17810,57336;41043,17810,67658
99;91;272;4699;1;1;34286,17810,57336;33687,17810,57546
100;91;92;9082;2;2;33687,17810,57546;41043,17810,67658
101;92;273;4698;0;0;33687,17810,57546;28632,20069,83897
102;92;93;4758;1;0;28632,20069,83897;41043,17810,67658
103;93;262;1958;1;2;28632,20069,83897;40062,17810,70318
104;94;95;537;0;1;48002,17810,49837;37622,17810,49497
105;94;97;3483;1;0;37622,17810,49497;47673,17810,50540
106;95;96;1328;0;1;47283,17810,48975;37622,17810,49497
107;96;98;3278;0;2;45765,17810,46536;37622,17810,49497
108;98;99;3379;0;1;45765,17810,46536;37450,17810,48861
109;99;100;2755;0;2;46207,17810,44106;37450,17810,48861
110;100;102;1038;0;2;46207,17810,44106;37592,17810,47764
111;100;101;3382;1;0;37592,17810,47764;37450,17810,48861
112;101;103;347;2;0;36971,17810,48310;37450,17810,48861
113;102;104;959;0;2;46207,17810,44106;38286,17810,45861
114;104;105;3436;0;1;46207,17810,44106;38315,17810,44977
115;105;106;3506;0;2;46799,17810,40045;38315,17810,44977
116;106;107;5143;0;2;46799,17810,40045;35720,17810,43287
117;107;108;3704;1;1;42484,17810,30121;35720,17810,43287
118;107;111;4785;0;1;46799,17810,40045;42484,17810,30121
119;108;109;1005;0;0;41145,17810,30478;35720,17810,43287
120;109;110;1045;2;0;39469,17810,30145;35720,17810,43287
121;110;125;658;2;0;38037,17810,30047;35720,17810,43287
122;111;112;1349;0;1;49306,17810,38641;42484,17810,30121
123;112;113;3618;0;2;49926,17810,37474;42484,17810,30121
124;113;114;2835;0;1;49926,17810,37474;43219,17810,29654
125;114;115;3789;0;2;50892,17810,31418;43219,17810,29654
126;115;116;1142;0;0;50892,17810,31418;43858,17810,27861
127;116;117;3078;1;1;50892,17810,31418;43978,17810,26312
128;117;118;3303;0;2;53052,17810,28769;43978,17810,26312
129;118;119;3622;0;1;53052,17810,28769;44293,17810,24024
130;119;120;1378;0;1;54795,17810,27367;44293,17810,24024
131;120;121;3820;0;2;55287,17810,25288;44293,17810,24024
132;121;122;937;0;2;55287,17810,25288;44153,17810,23109
133;122;123;959;0;1;55287,17810,25288;44165,17810,21213
134;123;124;4462;0;0;43867,17810,20242;44165,17810,21213
135;123;254;789;2;2;55287,17810,25288;43867,17810,20242
136;124;254;3951;1;1;43867,17810,20242;43480,18214,18983
137;125;126;367;2;1;37501,17810,30316;35720,17810,43287
138;126;127;312;0;0;37345,17810,30904;35720,17810,43287
139;127;128;554;2;1;37131,17810,31177;35720,17810,43287
140;128;129;1202;0;0;36170,17810,32080;35720,17810,43287
141;129;130;3736;1;1;36170,17810,32080;34375,17810,33506
142;129;132;3821;2;2;34375,17810,33506;35720,17810,43287
143;130;131;411;0;0;35174,17810,32090;34375,17810,33506
144;132;253;4607;0;1;34375,17810,33506;32659,17810,42993
145;133;134;1933;1;0;57740,17810,18896;58134,18733,6839
146;135;136;3848;0;2;89062,23823,2517;98202,23823,7577
147;136;137;4909;0;2;89062,23823,2517;98202,23925,14062
148;137;138;6153;1;2;84375,23510,2517;98202,23925,14062
149;138;139;4297;0;2;84375,23510,2517;98202,24948,18515
150;139;140;6016;0;1;84375,23510,2517;85550,26323,14705
151;139;141;13471;1;0;85550,26323,14705;98202,24948,18515
152;140;147;4404;2;0;84375,23510,2517;82283,23823,10087
153;141;145;5045;1;1;85550,26323,14705;88156,23823,42751
154;141;142;9098;2;0;88156,23823,42751;98202,24948,18515
155;142;143;6799;2;1;90395,23823,41451;98202,24948,18515
156;143;144;7060;2;0;90395,23823,41451;98202,23832,25000
157;145;146;2995;0;1;83719,26003,22782;88156,23823,42751
158;146;152;3869;0;1;83491,25816,23437;88156,23823,42751
159;147;150;2617;1;0;84375,23510,2517;78818,23051,3818
160;147;148;2581;2;0;78818,23051,3818;82283,23823,10087
161;148;149;1911;2;0;78091,23704,7042;82283,23823,10087
162;150;151;1838;2;0;80642,22519,2517;78818,23051,3818
163;152;228;6348;2;0;83491,25816,23437;75588,25579,31057
164;152;153;4948;0;1;75588,25579,31057;88156,23823,42751
165;153;154;8375;0;2;72939,25758,33877;88156,23823,42751
166;154;155;6887;0;0;72939,25758,33877;59375,23237,50110
167;154;170;5781;1;2;59375,23237,50110;88156,23823,42751
168;155;168;6037;1;0;72939,25758,33877;68372,25783,37122
169;155;156;2254;2;0;68372,25783,37122;59375,23237,50110
170;156;157;3794;2;0;67302,25762,37614;59375,23237,50110
171;157;159;2121;1;0;67302,25762,37614;61827,23713,46202
172;157;158;4585;2;0;61827,23713,46202;59375,23237,50110
173;159;160;1425;1;0;67302,25762,37614;62375,24063,44559
174;160;163;1314;1;0;67302,25762,37614;60892,24672,42142
175;160;161;2650;2;0;60892,24672,42142;62375,24063,44559
176;161;162;319;2;0;60881,24727,42187;62375,24063,44559
177;163;166;1562;1;0;67302,25762,37614;61240,25099,40928
178;163;164;2587;2;0;61240,25099,40928;60892,24672,42142
179;164;165;374;1;0;61240,25099,40928;60937,24800,41952
180;166;167;1795;2;0;64062,25142,38718;61240,25099,40928
181;168;169;1473;1;2;72939,25758,33877;70136,25750,35761
182;170;202;10651;0;2;59375,23237,50110;84979,23823,46214
183;171;202;8200;0;1;84979,23823,46214;75116,25545,71875
184;171;172;2568;1;0;75116,25545,71875;83963,23850,49588
185;172;173;10240;1;0;75116,25545,71875;83426,24419,53738
186;173;174;3703;2;0;80874,25296,80117;83426,24419,53738
187;173;213;7012;1;0;75116,25545,71875;80874,25296,80117
188;174;175;1314;2;0;81051,24984,81250;83426,24419,53738
189;175;176;8915;2;0;81476,24610,83954;83426,24419,53738
190;176;177;1546;1;0;81476,24610,83954;84130,24537,54687
191;177;178;6922;1;0;81476,24610,83954;86297,24687,57370
192;178;179;8966;2;0;97800,23968,70312;86297,24687,57370
193;178;183;12128;1;0;81476,24610,83954;97800,23968,70312
194;179;180;4008;2;0;97700,24197,62500;86297,24687,57370
195;180;181;2671;2;0;93750,24724,59015;86297,24687,57370
196;180;182;3125;1;0;97700,24197,62500;93750,24724,59015
197;183;184;6315;2;0;75763,23823,92187;97800,23968,70312
198;183;189;7972;1;0;81476,24610,83954;75763,23823,92187
199;184;185;9494;1;0;75763,23823,92187;97800,23850,74363
200;185;186;9515;1;0;75763,23823,92187;97800,23823,98793
201;186;187;2118;2;0;76983,23823,93897;97800,23823,98793
202;187;188;1705;2;0;78472,23823,97934;97800,23823,98793
203;189;190;1638;2;0;79746,24213,85996;75763,23823,92187
204;190;191;1865;2;2;78067,24001,87442;75763,23823,92187
205;191;192;1529;1;0;75066,24058,89062;75763,23823,92187
206;193;194;374;1;0;56953,23094,50000;57051,23000,48972
207;194;195;796;1;0;56953,23094,50000;57812,23112,49360
208;195;196;752;1;0;56953,23094,50000;58911,23216,50457
209;196;197;3143;2;2;55921,23056,50593;58911,23216,50457
210;197;224;3057;0;2;55921,23056,50593;56525,24022,59375
211;197;198;1163;1;0;56525,24022,59375;58911,23216,50457
212;198;199;6916;1;0;56525,24022,59375;59375,23237,50110
213;199;200;7196;2;0;70312,24599,67737;59375,23237,50110
214;199;205;6026;1;0;56525,24022,59375;70312,24599,67737
215;200;201;2136;2;0;74549,25375,71179;59375,23237,50110
216;200;203;7438;1;0;70312,24599,67737;74549,25375,71179
217;201;202;9033;2;0;75116,25545,71875;59375,23237,50110
218;203;204;1337;2;1;71550,24770,68750;74549,25375,71179
219;205;206;2760;1;0;56525,24022,59375;67443,24596,66232
220;206;211;2871;1;0;56525,24022,59375;62500,24878,65002
221;206;207;3485;2;0;62500,24878,65002;67443,24596,66232
222;207;208;1425;2;0;64062,25262,66518;67443,24596,66232
223;208;209;824;1;0;64062,25262,66518;66501,24712,66501
224;209;210;661;1;2;64062,25262,66518;65335,25116,67418
225;211;212;2052;1;0;56525,24022,59375;59706,25231,62500
226;213;214;1810;2;0;76148,25691,73437;80874,25296,80117
227;214;216;2397;1;0;76148,25691,73437;78025,25620,76462
228;214;215;2146;2;0;78025,25620,76462;80874,25296,80117
229;217;218;414;0;2;54724,23002,50037;55513,23019,50000
230;218;219;2085;0;2;54724,23002,50037;55921,23056,50593
231;219;220;750;0;0;54724,23002,50037;54054,22699,56075
232;219;222;2608;1;0;54054,22699,56075;55921,23056,50593
233;220;221;1749;1;0;54724,23002,50037;54026,22602,51722
234;220;250;628;2;1;54026,22602,51722;54054,22699,56075
235;222;223;1343;2;0;53850,22885,57812;55921,23056,50593
236;223;224;1100;2;0;56250,23985,59203;55921,23056,50593
237;223;225;2767;1;0;53850,22885,57812;56250,23985,59203
238;225;226;900;1;1;53850,22885,57812;54687,23091,58804
239;227;228;1513;1;2;75588,25579,31057;81250,25647,25097
240;229;230;1800;2;0;50182,21650,51722;53159,22692,56075
241;229;231;1132;0;2;53159,22692,56075;53203,22695,51722
242;230;235;2610;1;0;50182,21650,51722;50182,21650,56075
243;231;232;1452;0;2;53159,22692,56075;53373,22815,51722
244;232;233;1472;1;2;53330,22812,56075;53373,22815,51722
245;233;234;1462;0;2;53330,22812,56075;53902,22815,51722
246;234;247;243;1;2;53919,22812,56075;53902,22815,51722
247;235;236;1833;2;0;46986,20618,51722;50182,21650,56075
248;236;237;2662;1;0;46986,20618,51722;46986,20618,56075
249;237;238;1830;2;0;43721,19884,51722;46986,20618,56075
250;238;239;2670;1;0;43721,19884,51722;43721,19884,56075
251;239;240;1836;2;0;40392,19295,51722;43721,19884,56075
252;240;241;2675;1;0;40392,19295,51722;40392,19295,56075
253;241;242;1834;2;0;37044,18942,51722;40392,19295,56075
254;242;243;2687;1;0;37044,18942,51722;37044,18942,56075
255;243;244;1846;2;0;33626,18758,51722;37044,18942,56075
256;244;245;1356;1;2;33626,18758,51722;33626,18758,56075
257;245;246;1468;0;2;33626,18758,51722;32977,18777,56075
258;246;248;271;1;2;32959,18777,51722;32977,18777,56075
259;247;250;1453;1;0;54054,22699,56075;53902,22815,51722
260;248;249;1509;1;0;32812,18788,51722;32977,18777,56075
261;249;269;2364;1;1;32812,18788,51722;32812,18715,56250
262;252;253;3926;0;2;31135,18624,30274;34375,17810,33506
263;254;255;3999;0;1;55287,17810,25288;43480,18214,18983
264;255;256;4939;0;2;55770,17810,21778;43480,18214,18983
265;256;257;716;0;2;55770,17810,21778;42187,18715,18418
266;257;258;1836;0;2;55770,17810,21778;41568,18722,18147
267;258;259;5175;1;0;36980,18733,16615;41568,18722,18147
268;260;261;1223;0;2;61525,18197,13431;59793,17810,15604
269;264;265;9196;0;1;10238,19952,64926;13024,20356,60937
270;266;267;569;0;1;27584,19658,48437;29566,19237,49871
271;267;268;3149;0;2;26562,19826,47903;29566,19237,49871
272;268;274;11349;0;2;26562,19826,47903;32812,18715,56250
273;268;269;2465;1;0;32812,18715,56250;29566,19237,49871
274;269;270;1983;2;0;32812,18788,51722;29566,19237,49871
275;270;271;1170;1;0;32812,18788,51722;31250,18854,50510
276;272;273;9083;0;1;32812,18715,56250;33687,17810,57546
277;273;274;4053;2;1;32812,18715,56250;28632,20069,83897
